username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,data,,,,,
";2013-12-07 20:47;0;0;""Enebeyen. Tatanongin pa ako kung sino yun. -_-"";;;;""409303256204984320"";https://twitter.com/nikkiiimaeee/status/409303256204984320",,,,,,
";2013-12-07 20:40;0;0;""@ jv_oropeza Di ko po kilala. XD"";;@;;""409301415681458177"";https://twitter.com/nikkiiimaeee/status/409301415681458177",,,,,,
";2013-12-07 20:38;0;1;""Isuuu. Gibo-gibo man daa siya ki twitter. Hahaha @ jv_oropeza"";;@;;""409301010369093633"";https://twitter.com/nikkiiimaeee/status/409301010369093633",,,,,,
";2013-12-07 20:35;0;0;""Flood. T__T @ jv_oropeza Hahaha"";;@;;""409300183298494464"";https://twitter.com/nikkiiimaeee/status/409300183298494464",,,,,,
";2013-12-07 20:23;0;0;""Nagsend siya ng Friend Request sakin. Dae ko daw yadi i-accept. BWAHAHAHA # Bitter"";;;#;""409297090829750272"";https://twitter.com/nikkiiimaeee/status/409297090829750272",,,,,,
";2013-12-07 20:07;0;0;""Di mo man ako friend sa facebook. Wuyy!"";;;;""409293157101084672"";https://twitter.com/nikkiiimaeee/status/409293157101084672",,,,,,
";2013-12-07 20:03;0;0;""@ dreamerzazhley Sige lugod. Hindi ako Masama"," Bitter lang. XD Hahaha"";;@;;""409292161809543168"";https://twitter.com/nikkiiimaeee/status/409292161809543168",,,,,
";2013-12-07 19:01;0;0;""Oy. Pare! Dae mo na ngani kaya pag parabasahun ang mga tweets ko. -_- Haha"";;;;""409276434528468992"";https://twitter.com/nikkiiimaeee/status/409276434528468992",,,,,,
";2013-12-07 19:00;0;0;""Tae. Nababasa nanaman niya yung mga tweets ko. -__-"";;;;""409276172757778433"";https://twitter.com/nikkiiimaeee/status/409276172757778433",,,,,,
";2013-12-07 18:59;0;0;""@ dreamerzazhley Lol. HAHAHA. Ansama ko noh? XD"";;@;;""409275981984067584"";https://twitter.com/nikkiiimaeee/status/409275981984067584",,,,,,
";2013-12-07 18:56;0;1;""Aelaaaa. Upload mo na mamaya yung mga pictures. ;) Thank you! :* @ aelaloves_"";;@;;""409275133044346881"";https://twitter.com/nikkiiimaeee/status/409275133044346881",,,,,,
";2013-12-07 18:21;0;0;""Laughtrip kanina sa Ely's Studio. XD HAHAHA Ang gaganda nung mga pictures. ^__^ # coolfriends"";;;#;""409266305091375104"";https://twitter.com/nikkiiimaeee/status/409266305091375104",,,,,,
";2013-12-07 18:13;0;0;""JGH. :""> Ang saya ng araw na to"," ang raming nangyare. Lol :DD"";;;;""409264426756222977"";https://twitter.com/nikkiiimaeee/status/409264426756222977",,,,,
";2013-12-06 22:12;0;1;""Good Night. :)"";;;;""408962123042004992"";https://twitter.com/nikkiiimaeee/status/408962123042004992",,,,,,
";2013-12-06 21:04;0;0;""Sana hindi umulan bukas para makapunta kami ng puro tapos mag skate. :)"";;;;""408945041931907073"";https://twitter.com/nikkiiimaeee/status/408945041931907073",,,,,,
";2013-12-06 21:02;0;0;""Practice and Lakwatsa tomorrow. ^_^"";;;;""408944552515358720"";https://twitter.com/nikkiiimaeee/status/408944552515358720",,,,,,
";2013-12-06 20:49;0;0;""Ang Gwapo talaga ni Joaquin # G2B"";;;#;""408941255456870400"";https://twitter.com/nikkiiimaeee/status/408941255456870400",,,,,,
";2013-12-06 20:31;0;0;""@ AguasNash01 Hello Nash!"";;@;;""408936714925662210"";https://twitter.com/nikkiiimaeee/status/408936714925662210",,,,,,
";2013-12-06 20:21;0;0;""Ang bagal ng net. T___T"";;;;""408934139107082240"";https://twitter.com/nikkiiimaeee/status/408934139107082240",,,,,,
";2013-12-06 20:01;0;0;""Ang raming naniwala kanina. XD Hahaha"";;;;""408929174158462977"";https://twitter.com/nikkiiimaeee/status/408929174158462977",,,,,,
";2013-12-06 19:58;0;0;""Yung wallpaper ko kanina. Lol"";;;;""408928542882152448"";https://twitter.com/nikkiiimaeee/status/408928542882152448",,,,,,
";2013-12-06 10:27;0;0;""HAHAHA. Pwede na daw i-Wattpad ang Convo. naming dalawa. XD"";;;;""408784765613907968"";https://twitter.com/nikkiiimaeee/status/408784765613907968",,,,,,
";2013-12-06 10:25;0;0;""""Magbabasa kami ng Wattpad (Love story)"""";;;;""408784351770320897"";https://twitter.com/nikkiiimaeee/status/408784351770320897",,,,,,
";2013-12-06 10:25;0;0;""Yung kukunin ng mga barkada mo yung phone mo tapos pupunta sa inbox babasahin nila yung Convo. niyong dalawa at sasabihin nila"";;;;""408784301061181440"";https://twitter.com/nikkiiimaeee/status/408784301061181440",,,,,,
";2013-12-06 09:57;0;0;""Gwapo tapos Cute yung tawagan namin dati. Ako yung Gwapo tapos siya yung Cute. XD HAHAHAHAHAHAHAHAHAHA"";;;;""408777147608596480"";https://twitter.com/nikkiiimaeee/status/408777147608596480",,,,,,
";2013-12-06 09:33;0;0;""Yung kinakantahan ka niya lagi. Shhhtt! # tb"";;;#;""408771135329693697"";https://twitter.com/nikkiiimaeee/status/408771135329693697",,,,,,
";2013-12-06 09:18;0;0;"""" @ CuteTxts: Treat your girl right"," or sit back and watch someone else do it for you."" Yeah!"";;@;;""408767372128841728"";https://twitter.com/nikkiiimaeee/status/408767372128841728",,,,,
";2013-12-06 09:05;0;0;""Pagbigyan niyo na ho ako kasi namimiss ko lang talaga yung past. ;) Hihi"";;;;""408764170427826176"";https://twitter.com/nikkiiimaeee/status/408764170427826176",,,,,,
";2013-12-06 09:02;0;0;""Ang di ko talaga makakalimutan yung... -_- HAHA"";;;;""408763441457803264"";https://twitter.com/nikkiiimaeee/status/408763441457803264",,,,,,
";2013-12-06 08:52;0;0;""Nakakamiss yung mga surprises niya. :3"";;;;""408760778867482624"";https://twitter.com/nikkiiimaeee/status/408760778867482624",,,,,,
";2013-12-06 08:48;0;0;""Naalala ko"," dati lagi niyang dinadala bag ko kahit hindi mabigat tapos pag ayaw kong padalhin sakanya nagagalit siya. Lol. ^_^ # tb"";;;#;""408759729238704129"";https://twitter.com/nikkiiimaeee/status/408759729238704129",,,,,
";2013-12-06 08:42;0;0;""Yung ayaw ka niyang mapagod ng sobra. <3 # throwback"";;;#;""408758409865879552"";https://twitter.com/nikkiiimaeee/status/408758409865879552",,,,,,
";2013-12-06 08:39;0;0;""Yung sinusugatan niya dati kamay niya masulat lang name ko. Haha # throwback"";;;#;""408757553376407552"";https://twitter.com/nikkiiimaeee/status/408757553376407552",,,,,,
";2013-12-06 08:25;0;0;""Good Morning. :3"";;;;""408754130597867520"";https://twitter.com/nikkiiimaeee/status/408754130597867520",,,,,,
";2013-12-05 21:58;0;0;""Good Night"";;;;""408596165706260480"";https://twitter.com/nikkiiimaeee/status/408596165706260480",,,,,,
";2013-12-05 21:16;0;0;""Hindi nanaman ako makahinga. T__T"";;;;""408585667350781952"";https://twitter.com/nikkiiimaeee/status/408585667350781952",,,,,,
";2013-12-05 20:09;0;1;""@ aelaloves_ Lol Aela. Nakakainis kasi. >_< Haha"";;@;;""408568909650862080"";https://twitter.com/nikkiiimaeee/status/408568909650862080",,,,,,
";2013-12-05 20:08;0;0;""Wuyyy! Hahaha"";;;;""408568545832730626"";https://twitter.com/nikkiiimaeee/status/408568545832730626",,,,,,
";2013-12-05 20:06;0;0;""Bukon nung nagparinig rin si Alexis kanina napundo su kakadaldal mo! .l. Hahahaha"";;;;""408568164528553984"";https://twitter.com/nikkiiimaeee/status/408568164528553984",,,,,,
";2013-12-05 20:03;0;1;""Sigeng parinig sakin kanina! Masiramun sapakun! -___-"";;;;""408567351068487680"";https://twitter.com/nikkiiimaeee/status/408567351068487680",,,,,,
";2013-12-05 20:02;0;0;""Sige magparinig ka pa! -_-"";;;;""408567047526703105"";https://twitter.com/nikkiiimaeee/status/408567047526703105",,,,,,
";2013-12-05 18:45;0;0;""Mahal na mahal talaga ako ni Alexis @ Alexis_Buena Hahaha. # bestfriend"";;@;#;""408547606474674176"";https://twitter.com/nikkiiimaeee/status/408547606474674176",,,,,,
";2013-12-04 21:59;0;0;""Good Night :)"";;;;""408234191482920961"";https://twitter.com/nikkiiimaeee/status/408234191482920961",,,,,,
";2013-12-04 21:03;0;0;""Secret lang daw yun sabi sakin ni Guy Bestfriend. :)"";;;;""408219901908627456"";https://twitter.com/nikkiiimaeee/status/408219901908627456",,,,,,
";2013-12-04 21:01;0;0;""Pag sinabi ko to kay friend. Baka ma-hurt lang siya. Kaya huwag na lang. :| :)"";;;;""408219612510056449"";https://twitter.com/nikkiiimaeee/status/408219612510056449",,,,,,
";2013-12-04 20:51;0;0;""Si Papa Bear! XD HAHAHAHA # G2BBestDayEver"";;;#;""408216894898851840"";https://twitter.com/nikkiiimaeee/status/408216894898851840",,,,,,
";2013-12-04 20:41;0;0;""OHMYGOSH! Tig-like ni Neil yung DP ko. ^_^"";;;;""408214578871300096"";https://twitter.com/nikkiiimaeee/status/408214578871300096",,,,,,
";2013-12-04 20:28;0;0;""Maghihiganti ako."";;;;""408211178037338112"";https://twitter.com/nikkiiimaeee/status/408211178037338112",,,,,,
";2013-12-04 20:26;0;0;""Pipikonin ko siya! Hahaha"";;;;""408210763078053888"";https://twitter.com/nikkiiimaeee/status/408210763078053888",,,,,,
";2013-12-04 19:01;0;0;""Yung lalaking nagpupunit ng pera. Ghaaad! T__T"";;;;""408189427614093312"";https://twitter.com/nikkiiimaeee/status/408189427614093312",,,,,,
";2013-12-04 18:26;0;0;""Jgh. :)"";;;;""408180531105251329"";https://twitter.com/nikkiiimaeee/status/408180531105251329",,,,,,
";2013-12-03 18:55;0;0;""HAHAHA. Baga Boa si Weytz kanina. XDD"";;;;""407825506914926592"";https://twitter.com/nikkiiimaeee/status/407825506914926592",,,,,,
";2013-12-03 18:54;0;0;""Weytz: Ba't ka nagkagusto sakanya?! Me: Ewan ko! Haha Weytz: Dancer ka"," matangkad etc.. Tapos nagkagusto ka sa isang ganun?! Myghad! Haha"";;;;""407825211283623936"";https://twitter.com/nikkiiimaeee/status/407825211283623936",,,,,
";2013-12-03 18:54;0;0;""Convo. with Weytz :"";;;;""407825199833174016"";https://twitter.com/nikkiiimaeee/status/407825199833174016",,,,,,
";2013-12-02 20:52;0;0;""Magadan ka na ngani"," J... # bitter"";;;#;""407492558181265408"";https://twitter.com/nikkiiimaeee/status/407492558181265408",,,,,
";2013-12-02 20:47;0;0;""Coz' you're a Bakla and Udo! XD HAHA"";;;;""407491292520665088"";https://twitter.com/nikkiiimaeee/status/407491292520665088",,,,,,
";2013-12-02 20:46;0;1;""Ang raming nagtatanong kung ano daw nangyare saaming dalawa. Sabi ko naman ""Ayaw ko sa mga lalaking"," gari udo!"" HAHAHAHA XD"";;;;""407490898558083072"";https://twitter.com/nikkiiimaeee/status/407490898558083072",,,,,
";2013-12-02 20:41;0;0;""Ang mga lalaking ganun. Gari udo! WAHAHAHA."";;;;""407489664149250049"";https://twitter.com/nikkiiimaeee/status/407489664149250049",,,,,,
";2013-12-02 20:40;0;0;""Bakla ka kaya!!! Wuyy. :P HAHAHA # bitter"";;;#;""407489455067373569"";https://twitter.com/nikkiiimaeee/status/407489455067373569",,,,,,
";2013-12-02 20:38;0;1;""@ araamaee Haha. Ako man ngani. XD"";;@;;""407488930485788672"";https://twitter.com/nikkiiimaeee/status/407488930485788672",,,,,,
";2013-12-02 20:32;0;1;""@ araamaee Lol. Kayang-kaya mo yan Tugang. ;)"";;@;;""407487487531958272"";https://twitter.com/nikkiiimaeee/status/407487487531958272",,,,,,
";2013-12-02 20:30;0;1;""@ araamaee Makatamad Tugang. XD"";;@;;""407486914405470208"";https://twitter.com/nikkiiimaeee/status/407486914405470208",,,,,,
";2013-12-02 20:29;0;1;""Long Test sa lahat ng subjects bukas. Hindi pa rin ako nag-aaral. T_T"";;;;""407486575715442688"";https://twitter.com/nikkiiimaeee/status/407486575715442688",,,,,,
";2013-12-02 20:22;0;0;""Gari ka udo! -_-"";;;;""407484794537123840"";https://twitter.com/nikkiiimaeee/status/407484794537123840",,,,,,
";2013-12-02 20:20;0;0;""Grabe"," pa man ang pasali mo! Padungog-dungog ka pa man kanina! Kung suntokun baga ta ika tabi tumunong ka na! .l."";;;;""407484360246304768"";https://twitter.com/nikkiiimaeee/status/407484360246304768",,,,,
";2013-12-02 20:17;0;0;""Naduwag si Boy kanina. HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA. XD"";;;;""407483614553583618"";https://twitter.com/nikkiiimaeee/status/407483614553583618",,,,,,
";2013-12-01 16:54;0;0;""Ang gaganda ng palabas ngayon. ^_^"";;;;""407070200668753920"";https://twitter.com/nikkiiimaeee/status/407070200668753920",,,,,,
";2013-12-01 16:54;0;0;"""" @ AngLandiMoSobra: Pakyu. Yabang mo"" Yeah! F*ckyou!"";;@;;""407070096096382976"";https://twitter.com/nikkiiimaeee/status/407070096096382976",,,,,,
";2013-12-01 16:54;0;0;""Oh"," please? :/"";;;;""407070084092276736"";https://twitter.com/nikkiiimaeee/status/407070084092276736",,,,,
";2013-12-01 16:31;0;0;""Sana totoo yun lahat na sinasabi nila sakin. :("";;;;""407064396368576512"";https://twitter.com/nikkiiimaeee/status/407064396368576512",,,,,,
";2013-12-01 15:24;0;0;""Ohmygosh Kilig to the bones. :3 Hahaha # LuvU"";;;#;""407047530392743936"";https://twitter.com/nikkiiimaeee/status/407047530392743936",,,,,,
";2013-12-01 11:00;0;1;""Asdfghjkl Boriiiing. -_-"";;;;""406981001923940352"";https://twitter.com/nikkiiimaeee/status/406981001923940352",,,,,,
";2013-12-01 10:17;0;0;""@misfitdude Heyyy!"";;@misfitdude;;""406970241562865665"";https://twitter.com/nikkiiimaeee/status/406970241562865665",,,,,,
";2013-12-01 10:15;0;0;""Gusto kong mag Gymnast. :3 HAHAHA"";;;;""406969877161734144"";https://twitter.com/nikkiiimaeee/status/406969877161734144",,,,,,
";2013-12-01 10:14;0;0;"""" @ CuteTxts: No female will take you seriously if you flirt with every girl."" Yeah. Trueeee. :3"";;@;;""406969555408265216"";https://twitter.com/nikkiiimaeee/status/406969555408265216",,,,,,
";2013-12-01 08:37;0;0;""Feeler!!!"";;;;""406945117866426368"";https://twitter.com/nikkiiimaeee/status/406945117866426368",,,,,,
";2013-12-01 08:35;0;0;""WALA NA AKONG PAKIALAM SAYO! Okay?!"";;;;""406944650629369856"";https://twitter.com/nikkiiimaeee/status/406944650629369856",,,,,,
";2013-12-01 08:34;0;0;""Napaka-feeler mo!!! .l."";;;;""406944333128945664"";https://twitter.com/nikkiiimaeee/status/406944333128945664",,,,,,
";2013-12-01 08:31;0;0;""December na pala? Hiiii December! ^_^ HAHAHA"";;;;""406943706982277120"";https://twitter.com/nikkiiimaeee/status/406943706982277120",,,,,,
";2013-12-01 08:10;0;0;""Good Morning. =))"";;;;""406938225698037761"";https://twitter.com/nikkiiimaeee/status/406938225698037761",,,,,,
";2013-11-30 20:56;0;0;""Good Night # sleepy # tired"";;;# #;""406768782049157120"";https://twitter.com/nikkiiimaeee/status/406768782049157120",,,,,,
";2013-11-30 20:56;0;0;""-_-"";;;;""406768626759237632"";https://twitter.com/nikkiiimaeee/status/406768626759237632",,,,,,
";2013-11-30 20:55;0;0;""Wtf."";;;;""406768567992852480"";https://twitter.com/nikkiiimaeee/status/406768567992852480",,,,,,
";2013-11-30 20:45;0;0;""@ araamaee Yung mga kabarkada ko. :3"";;@;;""406765850234867712"";https://twitter.com/nikkiiimaeee/status/406765850234867712",,,,,,
";2013-11-30 20:44;0;0;""Medyo inaantok na ako."";;;;""406765680826929153"";https://twitter.com/nikkiiimaeee/status/406765680826929153",,,,,,
";2013-11-30 20:43;0;0;""@ gianaisabeliiii Ah Okay."";;@;;""406765373191499777"";https://twitter.com/nikkiiimaeee/status/406765373191499777",,,,,,
";2013-11-30 20:43;0;1;""@ araamaee Awee. Sayang naman. :("";;@;;""406765307479355392"";https://twitter.com/nikkiiimaeee/status/406765307479355392",,,,,,
";2013-11-30 20:42;0;0;""@ gianaisabeliiii Hindi. Bakit?"";;@;;""406765150050332673"";https://twitter.com/nikkiiimaeee/status/406765150050332673",,,,,,
";2013-11-30 20:41;0;0;""@ gianaisabeliiii Sino? O.o"";;@;;""406764888468385792"";https://twitter.com/nikkiiimaeee/status/406764888468385792",,,,,,
";2013-11-30 20:35;0;0;""@ gianaisabeliiii Bahala man sinda. XD Haha"";;@;;""406763406473957376"";https://twitter.com/nikkiiimaeee/status/406763406473957376",,,,,,
";2013-11-30 20:34;0;0;""@ gianaisabeliiii Oh. Whew. Haha"";;@;;""406763046833373185"";https://twitter.com/nikkiiimaeee/status/406763046833373185",,,,,,
";2013-11-30 20:32;0;1;""Ate Araaaa. Nakita ko kanina si Ate Leira tapos Ate Lianne sa Gaisano. :3 Ba't hindi ka kasama? :("";;;;""406762765865320451"";https://twitter.com/nikkiiimaeee/status/406762765865320451",,,,,,
";2013-11-30 20:27;0;0;""@ gianaisabeliiii Whuuut?! O.O Eww. Hahaha"";;@;;""406761509012795393"";https://twitter.com/nikkiiimaeee/status/406761509012795393",,,,,,
";2013-11-30 20:16;0;0;""@ gianaisabeliiii Oo nakita ko yun. Hahaha"";;@;;""406758526757769216"";https://twitter.com/nikkiiimaeee/status/406758526757769216",,,,,,
";2013-11-30 20:11;0;0;""Nagpansinanan at nagusap na kami kanina. Pero medyo # awkward. Lol"";;;#;""406757274372169728"";https://twitter.com/nikkiiimaeee/status/406757274372169728",,,,,,
";2013-11-30 20:05;0;0;""@ gianaisabeliiii Ahw. Hahaha XD"";;@;;""406755799579377664"";https://twitter.com/nikkiiimaeee/status/406755799579377664",,,,,,
";2013-11-30 19:57;0;0;""@ gianaisabeliiii Ano? :)"";;@;;""406753727232483328"";https://twitter.com/nikkiiimaeee/status/406753727232483328",,,,,,
";2013-11-30 19:56;0;0;""@ dreamerzazhley Osige. :) Hahaha"";;@;;""406753686807797760"";https://twitter.com/nikkiiimaeee/status/406753686807797760",,,,,,
";2013-11-30 19:38;0;1;""@ dreamerzazhley Kaya nga. XD ka-FC nung mga lalaki. HAHAHAHA"";;@;;""406749189008150529"";https://twitter.com/nikkiiimaeee/status/406749189008150529",,,,,,
";2013-11-30 19:02;0;0;""@itsmeArlinaaa18 Hello Sis. :) Miss you too. :*"";;@itsmeArlinaaa18;;""406739971173675008"";https://twitter.com/nikkiiimaeee/status/406739971173675008",,,,,,
";2013-11-30 19:01;0;0;""Champion ang Budotz Crew sa Dance Overload. :D"";;;;""406739793901412352"";https://twitter.com/nikkiiimaeee/status/406739793901412352",,,,,,
";2013-11-30 19:00;0;0;""Yung lahat ng Dancers na namiss ko biglang nakita ko sila kanina sa mall. Ohmygosh. :)"";;;;""406739585327063041"";https://twitter.com/nikkiiimaeee/status/406739585327063041",,,,,,
";2013-11-30 18:51;0;0;""Hi. Jgh♡"";;;;""406737329156403200"";https://twitter.com/nikkiiimaeee/status/406737329156403200",,,,,,
";2013-11-29 22:01;0;0;""Family Day na bukas. Good Luck sa mga sasayaw. :)))"";;;;""406422562739347456"";https://twitter.com/nikkiiimaeee/status/406422562739347456",,,,,,
";2013-11-29 21:29;0;1;""@ aril_anne Opo. :) Ikaw din. ;)"";;@;;""406414632820015104"";https://twitter.com/nikkiiimaeee/status/406414632820015104",,,,,,
";2013-11-29 21:27;0;1;""Happy Birthday Ate Caryyyl♡ @ aril_anne"";;@;;""406414162340749312"";https://twitter.com/nikkiiimaeee/status/406414162340749312",,,,,,
";2013-11-29 21:04;0;0;""Ba't ba kasi hindi compatible ang Instagram dito sa phone ko?! :( I want a new phone again.."";;;;""406408353087119361"";https://twitter.com/nikkiiimaeee/status/406408353087119361",,,,,,
";2013-11-29 20:42;0;0;""Pasale! Hahaha :)"";;;;""406402751942234112"";https://twitter.com/nikkiiimaeee/status/406402751942234112",,,,,,
";2013-11-29 20:34;0;0;"""" @ AngLandiMoSobra: Nakakamiss yung sweet messages >"" Onga eh. Hahaha XD"";;@;;""406400768053227520"";https://twitter.com/nikkiiimaeee/status/406400768053227520",,,,,,
";2013-11-29 19:05;0;1;"""" @ CuteTxts: No matter how hard I try to ignore"," I still care."" So true"";;@;;""406378285904306176"";https://twitter.com/nikkiiimaeee/status/406378285904306176",,,,,
";2013-11-29 18:58;0;0;""""@CuteLoveMsgs: I miss everything about you."""";;@CuteLoveMsgs;;""406376723614142465"";https://twitter.com/nikkiiimaeee/status/406376723614142465",,,,,,
";2013-11-29 18:44;0;0;""# Jgh"";;;#;""406373158036328448"";https://twitter.com/nikkiiimaeee/status/406373158036328448",,,,,,
";2013-11-28 20:55;0;1;""OMGIEEE! # G2B"";;;#;""406043554067120128"";https://twitter.com/nikkiiimaeee/status/406043554067120128",,,,,,
";2013-11-28 20:32;1;1;""@ gianaisabeliiii Iyo baga."";;@;;""406037793031208960"";https://twitter.com/nikkiiimaeee/status/406037793031208960",,,,,,
";2013-11-28 20:19;1;1;""@ gianaisabeliiii Mamatay na ang mga manloloko! T__T"";;@;;""406034557452840960"";https://twitter.com/nikkiiimaeee/status/406034557452840960",,,,,,
";2013-11-28 19:52;0;0;""@ gianaisabeliiii Amo. Inaway ko baga kanina. Basta. Inda!"";;@;;""406027910240169984"";https://twitter.com/nikkiiimaeee/status/406027910240169984",,,,,,
";2013-11-28 19:27;1;1;""@ gianaisabeliiii Manloloko lahat ng mga yan!!!"";;@;;""406021402685222912"";https://twitter.com/nikkiiimaeee/status/406021402685222912",,,,,,
";2013-11-28 19:26;0;0;""Manloloko ka kasi. .l."";;;;""406021211605307392"";https://twitter.com/nikkiiimaeee/status/406021211605307392",,,,,,
";2013-11-28 19:25;0;0;""Mamatay na ngayon ang mga manloloko! -_- # Bitter"";;;#;""406021052813176832"";https://twitter.com/nikkiiimaeee/status/406021052813176832",,,,,,
";2013-11-28 19:21;1;0;""Wala na talagang matinong lalaki ngayon.."";;;;""406019944405413888"";https://twitter.com/nikkiiimaeee/status/406019944405413888",,,,,,
";2013-11-28 19:20;1;1;""@ gianaisabeliiii Lolokohin ka lang naman nyan!!! # Bitter"";;@;#;""406019784195571712"";https://twitter.com/nikkiiimaeee/status/406019784195571712",,,,,,
";2013-11-28 18:43;0;0;""Jgh"";;;;""406010344004255744"";https://twitter.com/nikkiiimaeee/status/406010344004255744",,,,,,
";2013-11-27 21:32;0;0;""Good Night. :)"";;;;""405690635190943744"";https://twitter.com/nikkiiimaeee/status/405690635190943744",,,,,,
";2013-11-27 21:26;0;0;""Sabi niya kanina. Siya na lang daw magreregalo sakin ng Necklace. :"">"";;;;""405689160180047872"";https://twitter.com/nikkiiimaeee/status/405689160180047872",,,,,,
";2013-11-27 21:14;0;0;""Idol ko si Nicki Minaj sa pag Rap."";;;;""405686134929256448"";https://twitter.com/nikkiiimaeee/status/405686134929256448",,,,,,
";2013-11-27 21:13;0;0;""I'm out. :) # LSS :3"";;;#;""405685705998757888"";https://twitter.com/nikkiiimaeee/status/405685705998757888",,,,,,
";2013-11-27 19:52;0;0;""Nakasalubong namin ikaw kanina. Kasama ko sila Alexis. ;)"";;;;""405665383832506370"";https://twitter.com/nikkiiimaeee/status/405665383832506370",,,,,,
";2013-11-27 19:44;0;1;""@ araamaee Hahaha. Emegesh♡"";;@;;""405663459607445504"";https://twitter.com/nikkiiimaeee/status/405663459607445504",,,,,,
";2013-11-27 19:38;0;1;""@ araamaee Dae man. XD Hahaha"";;@;;""405661904787341312"";https://twitter.com/nikkiiimaeee/status/405661904787341312",,,,,,
";2013-11-27 19:35;0;0;""Inintan ko baga. Kasi dati nang sira yung phone niya"," maslalo pa niyang sinira. Garo talaga Boa. :3 HAHAHA"";;;;""405661116077846529"";https://twitter.com/nikkiiimaeee/status/405661116077846529",,,,,
";2013-11-27 19:31;0;0;""Sira na po talaga phone niya. :/ Pinakita niya sakin kanina kung pano niya sirain talaga ng tuloyan. Lol Hahaha"";;;;""405660174712446976"";https://twitter.com/nikkiiimaeee/status/405660174712446976",,,,,,
";2013-11-27 19:29;0;0;""Utot. XP HAHAHAHAHAHAHA"";;;;""405659585840558080"";https://twitter.com/nikkiiimaeee/status/405659585840558080",,,,,,
";2013-11-27 19:28;0;1;""@ araamaee Nyahaha"";;@;;""405659443251007489"";https://twitter.com/nikkiiimaeee/status/405659443251007489",,,,,,
";2013-11-27 19:28;0;0;""Isu. Girlfriend niya daa ako..."";;;;""405659352255565824"";https://twitter.com/nikkiiimaeee/status/405659352255565824",,,,,,
";2013-11-27 19:26;0;1;""Convo. with Arvin"," Jared & Him. Arvin: She's your girlfriend? Jared: No. She's not my GF. Me: He's not my BF!-_- Him: She's my girlfriend♡"";;;;""405658791053504512"";https://twitter.com/nikkiiimaeee/status/405658791053504512",,,,,
";2013-11-27 18:58;0;1;""@CarmelaRavalo Oy. Gandaaaaa. Huwag ka nang iiyak ha. :)"";;@CarmelaRavalo;;""405651909492494336"";https://twitter.com/nikkiiimaeee/status/405651909492494336",,,,,,
";2013-11-27 18:55;0;0;""JGH :"">"";;;;""405650960178896896"";https://twitter.com/nikkiiimaeee/status/405650960178896896",,,,,,
";2013-11-26 12:26;0;0;""Nakakapagod mag turo tapos mag choreograph. T__T Huehue"";;;;""405190693993189376"";https://twitter.com/nikkiiimaeee/status/405190693993189376",,,,,,
";2013-11-25 21:23;0;1;""Good Night. :))"";;;;""404963580308488192"";https://twitter.com/nikkiiimaeee/status/404963580308488192",,,,,,
";2013-11-25 21:07;1;0;""@TkdGaaal Agree"";;@TkdGaaal;;""404959476106530816"";https://twitter.com/nikkiiimaeee/status/404959476106530816",,,,,,
";2013-11-25 21:04;1;1;""@ gianaisabeliiii Hindi man gayud. Tapos bawal man daw kasi ang showngal magturo ta.. HAHAHA."";;@;;""404958886907478016"";https://twitter.com/nikkiiimaeee/status/404958886907478016",,,,,,
";2013-11-25 21:03;0;1;""@ aelaloves_ Lol. Nakakainis man kasi si Amanda. -_- Gggrrr!! Hahaha"";;@;;""404958530395832320"";https://twitter.com/nikkiiimaeee/status/404958530395832320",,,,,,
";2013-11-25 21:01;1;1;""@ gianaisabeliiii Hahaha. Oy. Hindi baya napili si Shungal sa mga magtuturo. Lol"";;@;;""404958131408474113"";https://twitter.com/nikkiiimaeee/status/404958131408474113",,,,,,
";2013-11-25 21:01;0;1;"""" @ aelaloves_: Haaay. Nakaka hi blood si amanda!!! Such a spoiled brat # G2BCrillonBall"" -__-"";;@;#;""404957923396173824"";https://twitter.com/nikkiiimaeee/status/404957923396173824",,,,,,
";2013-11-25 20:57;0;0;""Ang sama ni Amanda! -_-"";;;;""404957054629982209"";https://twitter.com/nikkiiimaeee/status/404957054629982209",,,,,,
";2013-11-25 20:51;0;0;""@ gianaisabeliiii Isa man lang ako sa mga magtuturo. Lol"";;@;;""404955531657220097"";https://twitter.com/nikkiiimaeee/status/404955531657220097",,,,,,
";2013-11-25 20:31;0;0;""@ gianaisabeliiii Di man. Depende man sa magtuturo sainyo ;)"";;@;;""404950482558263297"";https://twitter.com/nikkiiimaeee/status/404950482558263297",,,,,,
";2013-11-25 20:25;0;1;""@ gianaisabeliiii Luuul. Lipat na samin pare! Hahaha"";;@;;""404948887976173568"";https://twitter.com/nikkiiimaeee/status/404948887976173568",,,,,,
";2013-11-25 20:21;0;0;""@ gianaisabeliiii Kaya ngani. Hahahaha"";;@;;""404948058321866752"";https://twitter.com/nikkiiimaeee/status/404948058321866752",,,,,,
";2013-11-25 20:20;0;0;""Nung pag-uwi namin kanina♡ Mehehe :3 Emegesh♡♡"";;;;""404947669518278656"";https://twitter.com/nikkiiimaeee/status/404947669518278656",,,,,,
